id,text,label,language,style,is_neutral_or_safe,speaker_role
SAATHI_01351,कृपया ध्यान दें... कोई शेल्टर होम बताइए मुझे शरण चाहिए आज रात के लिए,NO_SAFE_PLACE_HOMELESSNESS,hi,spelling_variation,False,caller
SAATHI_01352,एक लड़का रोज मेरे कॉलेज से घर तक पीछा करता है,STALKING_FOLLOWING,hi,short,False,caller
SAATHI_01353,समाज के लोग हमारे बच्चों को स्कूल नहीं जाने दे रहे pata nahi...,SOCIAL_COMMUNITY_PRESSURE,hi,incomplete_hesitant,False,caller
SAATHI_01354,Please listen... Minor orphaned children left completely unattended in an unsafe area,CHILD_ELDERLY_DISABILITY_VULNERABILITY,en,conversational,False,caller
SAATHI_01355,मैं दृष्टिहीन हूं और मुझे कुछ दिखाई नहीं दे रहा कोई सहारा नहीं है,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hi,conversational,False,caller
SAATHI_01356,कृपया ध्यान दें... उसने मुझे बहुत बुरी तरह पीटा है मेरे चेहरे पर नीले निशान हैं,PHYSICAL_VIOLENCE_INJURY,hi,spelling_variation,False,caller
SAATHI_01357,"free legal aid kahan se milegi guidance dijiye, please kuch jaldi kijiye.",REQUEST_COUNSELLING_LEGAL_MEDICAL,hinglish,compound_dialogue,False,caller
SAATHI_01358,"Everything is hazy and confusing, I cannot give precise details, I am urgently asking for intervention.",UNCERTAINTY_UNCLEAR_INFO,en,compound_dialogue,False,caller
SAATHI_01359,"He claimed he would call the police, then started barricading the exits, I am urgently asking for intervention.",CONTRADICTORY_CHANGING_SITUATION,en,compound_dialogue,False,caller
SAATHI_01360,He physically overpowered me trying to force sexual intimacy,SEXUAL_VIOLENCE_HARASSMENT,en,standard,False,caller
SAATHI_01361,situation constantly changing fluctuating every few minutes...,CONTRADICTORY_CHANGING_SITUATION,hinglish,incomplete_hesitant,False,caller
SAATHI_01362,suniye... belt se mara hai usne puri back par red marks hain,PHYSICAL_VIOLENCE_INJURY,hinglish,conversational,False,caller
SAATHI_01363,"First he apologized profusely, now he is brandishing a kitchen knife",CONTRADICTORY_CHANGING_SITUATION,en,short,False,caller
SAATHI_01364,निचली जाति का कहकर स्कूल में मेरे बच्चे को अलग बिठाया गया,DISCRIMINATION_CASTE_VULNERABILITY,hi,conversational,False,caller
SAATHI_01365,"He attempted forced sexual penetration while I was helpless, I am urgently asking for intervention.",SEXUAL_VIOLENCE_HARASSMENT,en,compound_dialogue,False,caller
SAATHI_01366,"lathi leke do log mere ghar ke bahar khade hain ghus rahe hain, please kuch jaldi kijiye.",IMMEDIATE_PHYSICAL_DANGER,hinglish,compound_dialogue,False,caller
SAATHI_01367,nari niketan ya women shelter house mein admission chahiye,NO_SAFE_PLACE_HOMELESSNESS,hinglish,standard,False,caller
SAATHI_01368,mujhe lawyer se legal advice chahiye court case ke liye,REQUEST_COUNSELLING_LEGAL_MEDICAL,hinglish,short,False,caller
SAATHI_01369,Our academy conducted a fire safety awareness drill this afternoon,NEUTRAL_NO_INDICATOR,en,short,True,caller
SAATHI_01370,pregnant woman heavy bleeding emergency delivery stage,MEDICAL_EMERGENCY,hinglish,spelling_variation,False,caller
SAATHI_01371,मैडम... क्या मुझे किसी काउंसलर से बात करने का नंबर मिल सकता है?,REQUEST_COUNSELLING_LEGAL_MEDICAL,hi,conversational,False,caller
SAATHI_01372,मुझे घरेलू हिंसा कानून के तहत अपने अधिकारों की जानकारी चाहिए aur fir...,REQUEST_COUNSELLING_LEGAL_MEDICAL,hi,incomplete_hesitant,False,caller
SAATHI_01373,मुझे डॉक्टर से चेकअप के लिए अपॉइंटमेंट की जानकारी चाहिए pata nahi...,REQUEST_COUNSELLING_LEGAL_MEDICAL,hi,incomplete_hesitant,False,caller
SAATHI_01374,He pushed me down the flight of stairs causing serious injuries,PHYSICAL_VIOLENCE_INJURY,en,short,False,caller
SAATHI_01375,"He threatened to destroy me, then broke down crying asking for mercy suno na...",CONTRADICTORY_CHANGING_SITUATION,en,incomplete_hesitant,False,caller
SAATHI_01376,suniye... he is outside right now with an iron rod kicking the door,IMMEDIATE_PHYSICAL_DANGER,hinglish,conversational,False,caller
SAATHI_01377,दवा की ओवरडोज हो गई है सांस लेने में भारी तकलीफ है,MEDICAL_EMERGENCY,hi,standard,False,caller
SAATHI_01378,मजबूर किया जा रहा है कि मैं अपने केस को वापस ले लूं,COERCION_BLACKMAIL,hi,short,False,caller
SAATHI_01379,mohalle wale ghar par patharbaazi kar rahe hain bahar nahi nikalne dete,SOCIAL_COMMUNITY_PRESSURE,hinglish,standard,False,caller
SAATHI_01380,paise nahi diye toh college mein sabko video dikha dega,COERCION_BLACKMAIL,hinglish,incomplete_hesitant,False,caller
SAATHI_01381,बिजली का बिल भरने का ऑनलाइन पोर्टल नहीं खुल रहा क्या करें please...,NEUTRAL_NO_INDICATOR,hi,incomplete_hesitant,True,caller
SAATHI_01382,gate tod raha hai wo bas ghusne hi wala hai,IMMEDIATE_PHYSICAL_DANGER,hinglish,standard,False,caller
SAATHI_01383,listen... mohalla committee boycott karke torture kar rahi hai,SOCIAL_COMMUNITY_PRESSURE,hinglish,conversational,False,caller
SAATHI_01384,He called me and said 'Your days are numbered',THREAT_INTIMIDATION,en,spelling_variation,False,caller
SAATHI_01385,discrimination on basis of caste identity,DISCRIMINATION_CASTE_VULNERABILITY,hinglish,short,False,caller
SAATHI_01386,He confiscated my documents and trapped me in total isolation aur fir...,ISOLATION_NO_SUPPORT,en,incomplete_hesitant,False,caller
SAATHI_01387,kabhi bolta hai care karta hai fir achanak violent ho jata hai,CONTRADICTORY_CHANGING_SITUATION,hinglish,short,False,caller
SAATHI_01388,हम तो बस दोस्तों के साथ मजाक कर रहे थे कोई लड़ाई नहीं थी,NEUTRAL_NO_INDICATOR,hi,standard,True,caller
SAATHI_01389,मुझे लगता है कि मेरे मरने से ही सबको शांति मिलेगी...,SELF_HARM_CONCERN,hi,incomplete_hesitant,False,caller
SAATHI_01390,अब मैं पुलिस स्टेशन पहुंच गई हूं बिल्कुल सुरक्षित हूं,CURRENT_SAFETY_REASSURANCE,hi,standard,True,caller
SAATHI_01391,I am visually impaired and living alone without any assistance,CHILD_ELDERLY_DISABILITY_VULNERABILITY,en,conversational,False,caller
SAATHI_01392,ek ladka roz mera peecha karta hai metro station tak,STALKING_FOLLOWING,hinglish,spelling_variation,False,caller
SAATHI_01393,प्लीज जल्दी सुनिए मुझे बहुत खौफ हो रहा है,FEAR_DISTRESS_PANIC,hi,incomplete_hesitant,False,caller
SAATHI_01394,उसने मुझे कमरे में बंद करके अश्लील हरकतें कीं,SEXUAL_VIOLENCE_HARASSMENT,hi,standard,False,caller
SAATHI_01395,सुनिए... घरेलू हिंसा का शिकार हूं ससुराल में रोज यातनाएं मिलती हैं,DOMESTIC_FAMILY_VIOLENCE,hi,conversational,False,caller
SAATHI_01396,"Shelterless at 2 AM, suspicious individuals circling around me, I am urgently asking for intervention.",NO_SAFE_PLACE_HOMELESSNESS,en,compound_dialogue,False,caller
SAATHI_01397,sir... sab relation tod diye unhone mere relatives ke saath,ISOLATION_NO_SUPPORT,hinglish,conversational,False,caller
SAATHI_01398,मैडम... पुलिस की पीसीआर वैन आ गई है और वो मेरे साथ हैं,CURRENT_SAFETY_REASSURANCE,hi,conversational,True,caller
SAATHI_01399,"He is pouring kerosene at the door right now, please hurry",IMMEDIATE_PHYSICAL_DANGER,en,spelling_variation,False,caller
SAATHI_01400,अगर मेरी तकलीफ खत्म नहीं हुई तो मैं अपनी जान ले लूंगी,SELF_HARM_CONCERN,hi,standard,False,caller
SAATHI_01401,"Severe head injury, pupil dilated, no verbal response from patient...",MEDICAL_EMERGENCY,en,incomplete_hesitant,False,caller
SAATHI_01402,उसने मेरे साथ जबरदस्ती करने की कोशिश की और कपड़े फाड़ दिए,SEXUAL_VIOLENCE_HARASSMENT,hi,standard,False,caller
SAATHI_01403,caste atrocities ho rahi hain hamare family ke against,DISCRIMINATION_CASTE_VULNERABILITY,hinglish,spelling_variation,False,caller
SAATHI_01404,बिजली का बिल भरने का ऑनलाइन पोर्टल नहीं खुल रहा क्या करें,NEUTRAL_NO_INDICATOR,hi,standard,True,caller
SAATHI_01405,Please listen... The victim has passed out from extensive blood loss and trauma,MEDICAL_EMERGENCY,en,conversational,False,caller
SAATHI_01406,कृपया ध्यान दें... डॉक्टर साहब अस्पताल में मरीज की पुरानी चोट की पट्टी बदल रहे हैं,NEUTRAL_NO_INDICATOR,hi,spelling_variation,True,caller
SAATHI_01407,Need urgent placement in a government shelter home or protective facility,NO_SAFE_PLACE_HOMELESSNESS,en,incomplete_hesitant,False,caller
SAATHI_01408,I need legal guidance from an attorney regarding my matrimonial rights,REQUEST_COUNSELLING_LEGAL_MEDICAL,en,spelling_variation,False,caller
SAATHI_01409,जातिगत भेदभाव की वजह से पुलिस हमारी एफआईआर नहीं लिख रही...,DISCRIMINATION_CASTE_VULNERABILITY,hi,incomplete_hesitant,False,caller
SAATHI_01410,chat leak karne ki threat deke illegal kaam ke liye coerce kar raha,COERCION_BLACKMAIL,hinglish,short,False,caller
SAATHI_01411,My 85-year-old bedridden mother is with me,CHILD_ELDERLY_DISABILITY_VULNERABILITY,en,short,False,caller
SAATHI_01412,"Immediate emergency has passed, situation is stable",CURRENT_SAFETY_REASSURANCE,en,spelling_variation,True,caller
SAATHI_01413,I am standing on the terrace edge thinking about jumping suno na...,SELF_HARM_CONCERN,en,incomplete_hesitant,False,caller
SAATHI_01414,rehney ki koi jagah nahi hai railway station par bethi hoon,NO_SAFE_PLACE_HOMELESSNESS,hinglish,short,False,caller
SAATHI_01415,Third-degree burns across chest,MEDICAL_EMERGENCY,en,short,False,caller
SAATHI_01416,वो मेरी हर लोकेशन ट्रैक कर रहा है और जहां जाती हूं पहुंच जाता है,STALKING_FOLLOWING,hi,standard,False,caller
SAATHI_01417,meri jaan khatre mein hai wo mujhe pakadne aa raha hai,IMMEDIATE_PHYSICAL_DANGER,hinglish,incomplete_hesitant,False,caller
SAATHI_01418,He spiked my drink and tried to take sexual advantage of me please...,SEXUAL_VIOLENCE_HARASSMENT,en,incomplete_hesitant,False,caller
SAATHI_01419,"He tried to strangle me with his hands, my throat is bruised and swollen, I am urgently asking for intervention.",PHYSICAL_VIOLENCE_INJURY,en,compound_dialogue,False,caller
SAATHI_01420,sir... deaf and mute person hoon need urgent emergency intervention,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hinglish,conversational,False,caller
SAATHI_01421,I am a survivor of attempted rape,SEXUAL_VIOLENCE_HARASSMENT,en,short,False,caller
SAATHI_01422,यौन उत्पीड़न किया गया है मेरे साथ ऑफिस में,SEXUAL_VIOLENCE_HARASSMENT,hi,short,False,caller
SAATHI_01423,"I have a physical locomotor disability and cannot defend myself, I am urgently asking for intervention.",CHILD_ELDERLY_DISABILITY_VULNERABILITY,en,compound_dialogue,False,caller
SAATHI_01424,ऑफिस के बाहर खड़े होकर मेरा इंतजार करता है और घूरता रहता है please...,STALKING_FOLLOWING,hi,incomplete_hesitant,False,caller
SAATHI_01425,कृपया ध्यान दें... पुलिस विभाग ने महिला सुरक्षा जागरूकता कार्यक्रम आयोजित किया है,NEUTRAL_NO_INDICATOR,hi,spelling_variation,True,caller
SAATHI_01426,कहता है कि अगर मेरी बात नहीं मानी तो तेरी बदनामी कर दूंगा समाज में...,COERCION_BLACKMAIL,hi,incomplete_hesitant,False,caller
SAATHI_01427,घर में सिर्फ छोटे अनाथ बच्चे हैं उनकी सुरक्षा का भारी खतरा है,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hi,short,False,caller
SAATHI_01428,collective harassment ho rahi hai neighbors dwara,SOCIAL_COMMUNITY_PRESSURE,hinglish,short,False,caller
SAATHI_01429,कृपया ध्यान दें... उसने फोन करके बोला कि तुझे देख लूंगा बाहर निकल,THREAT_INTIMIDATION,hi,spelling_variation,False,caller
SAATHI_01430,marpeet hoti hai roz ghar pe in-laws ke dwara jaldi...,DOMESTIC_FAMILY_VIOLENCE,hinglish,incomplete_hesitant,False,caller
SAATHI_01431,har jagah follow karta hai mujhe safe feel nahi ho raha,STALKING_FOLLOWING,hinglish,standard,False,caller
SAATHI_01432,meri consent ke bina physical advance kiya,SEXUAL_VIOLENCE_HARASSMENT,hinglish,conversational,False,caller
SAATHI_01433,maybe kuch bola usne but voice clear nahi suni please...,UNCERTAINTY_UNCLEAR_INFO,hinglish,incomplete_hesitant,False,caller
SAATHI_01434,पुलिस भेजो जल्दी नहीं तो वो मार देगा,REQUEST_POLICE_EMERGENCY_HELP,hi,short,False,caller
SAATHI_01435,जातिगत भेदभाव की वजह से पुलिस हमारी एफआईआर नहीं लिख रही,DISCRIMINATION_CASTE_VULNERABILITY,hi,standard,False,caller
SAATHI_01436,उसने पहले धमकी दी फिर रोने लगा और माफी मांगने लगा,CONTRADICTORY_CHANGING_SITUATION,hi,standard,False,caller
SAATHI_01437,एक लड़का रोज मेरे कॉलेज से घर तक पीछा करता है,STALKING_FOLLOWING,hi,short,False,caller
SAATHI_01438,no safe place left to stay completely stranded,NO_SAFE_PLACE_HOMELESSNESS,hinglish,short,False,caller
SAATHI_01439,कृपया ध्यान दें... जलने के कारण त्वचा उधड़ गई है बहुत तड़प रहे हैं,MEDICAL_EMERGENCY,hi,spelling_variation,False,caller
SAATHI_01440,Please listen... Send police officers with sirens immediately to disperse the attackers,REQUEST_POLICE_EMERGENCY_HELP,en,conversational,False,caller
SAATHI_01441,Suffering physical violence rooted in deep-seated caste hostility,DISCRIMINATION_CASTE_VULNERABILITY,en,spelling_variation,False,caller
SAATHI_01442,प्लीज... खाप पंचायत ने हमारे खिलाफ गैरकानूनी फैसला सुनाया है,SOCIAL_COMMUNITY_PRESSURE,hi,conversational,False,caller
SAATHI_01443,He placed a tracking device on my vehicle to stalk my movements,STALKING_FOLLOWING,en,standard,False,caller
SAATHI_01444,सुनिए... मेरी प्रतिष्ठा खराब करने की धमकी देकर मनमानी कर रहा है,COERCION_BLACKMAIL,hi,conversational,False,caller
SAATHI_01445,I am completely in panic mode,FEAR_DISTRESS_PANIC,en,short,False,caller
SAATHI_01446,"gaon ki panchayat ne social boycott kar diya hai family ka, please kuch jaldi kijiye.",SOCIAL_COMMUNITY_PRESSURE,hinglish,compound_dialogue,False,caller
SAATHI_01447,"I am on the verge of taking my own life tonight, I am urgently asking for intervention.",SELF_HARM_CONCERN,en,compound_dialogue,False,caller
SAATHI_01448,The perpetrator has fled the area and there is no immediate danger now,CURRENT_SAFETY_REASSURANCE,en,spelling_variation,True,caller
SAATHI_01449,"The village panchayat ordered a complete social boycott of our household, I am urgently asking for intervention.",SOCIAL_COMMUNITY_PRESSURE,en,compound_dialogue,False,caller
SAATHI_01450,"खाप पंचायत ने हमारे खिलाफ गैरकानूनी फैसला सुनाया है, मुझे बहुत चिंता हो रही है।",SOCIAL_COMMUNITY_PRESSURE,hi,compound_dialogue,False,caller
SAATHI_01451,कृपया ध्यान दें... छोटे मासूम बच्चे हैं उनको छुपा कर बैठी हूं,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hi,spelling_variation,False,caller
SAATHI_01452,कृपया ध्यान दें... मेरे पास रहने की कोई जगह नहीं है ठंड में रेलवे स्टेशन पर हूं,NO_SAFE_PLACE_HOMELESSNESS,hi,spelling_variation,False,caller
SAATHI_01453,tv serial mein thriller climax scene dekh rahe the hum log,NEUTRAL_NO_INDICATOR,hinglish,spelling_variation,True,caller
SAATHI_01454,He recorded me without my knowledge,COERCION_BLACKMAIL,en,short,False,caller
SAATHI_01455,दलित होने की वजह से मंदिर में जाने पर मारपीट की गई aur fir...,DISCRIMINATION_CASTE_VULNERABILITY,hi,incomplete_hesitant,False,caller
SAATHI_01456,Help me... My husband threw boiling water near my feet during an argument,DOMESTIC_FAMILY_VIOLENCE,en,conversational,False,caller
SAATHI_01457,"कृपया वायरलेस पर मैसेज दीजिए नजदीकी चीता मोबाइल भेजिए, मुझे बहुत चिंता हो रही है।",REQUEST_POLICE_EMERGENCY_HELP,hi,compound_dialogue,False,caller
SAATHI_01458,कभी बहुत अच्छा बन जाता है कभी भयानक हिंसक हो जाता है,CONTRADICTORY_CHANGING_SITUATION,hi,short,False,caller
SAATHI_01459,मैडम... अभी इसी वक्त वो घर के अंदर आ गया है प्लीज बचाओ,IMMEDIATE_PHYSICAL_DANGER,hi,conversational,False,caller
SAATHI_01460,bike se follow karta hai roz office se aate waqt,STALKING_FOLLOWING,hinglish,short,False,caller
SAATHI_01461,I feel hopeless and completely suicidal right now,SELF_HARM_CONCERN,en,incomplete_hesitant,False,caller
SAATHI_01462,meri will ke against physically violate karne ki koshish ki,SEXUAL_VIOLENCE_HARASSMENT,hinglish,spelling_variation,False,caller
SAATHI_01463,unresponsive state mein hai need critical medical team immediately pata nahi...,MEDICAL_EMERGENCY,hinglish,incomplete_hesitant,False,caller
SAATHI_01464,सुनिए... उसने कहा कि अगर मैंने किसी को बताया तो वो मुझे जान से मार देगा,THREAT_INTIMIDATION,hi,conversational,False,caller
SAATHI_01465,"मैं जहर खाने जा रही हूं मुझसे और सहन नहीं होता, मुझे बहुत चिंता हो रही है।",SELF_HARM_CONCERN,hi,compound_dialogue,False,caller
SAATHI_01466,पति ने रात के बारह बजे घर से निकाल दिया सड़क पर बैठी हूं,NO_SAFE_PLACE_HOMELESSNESS,hi,standard,False,caller
SAATHI_01467,"रिश्तेदार और समाज मिलकर हमें बेइज्जत कर रहे हैं, मुझे बहुत चिंता हो रही है।",SOCIAL_COMMUNITY_PRESSURE,hi,compound_dialogue,False,caller
SAATHI_01468,He is demanding sexual favors in exchange for deleting the sensitive video pata nahi...,COERCION_BLACKMAIL,en,incomplete_hesitant,False,caller
SAATHI_01469,"चारदीवारी में कैद कर दिया है किसी से मिलने नहीं देते, मुझे बहुत चिंता हो रही है।",ISOLATION_NO_SUPPORT,hi,compound_dialogue,False,caller
SAATHI_01470,sir... door lock kar liya hai ab koi danger nahi hai outside,CURRENT_SAFETY_REASSURANCE,hinglish,conversational,True,caller
SAATHI_01471,He said he will kidnap my daughter if I speak up,THREAT_INTIMIDATION,en,standard,False,caller
SAATHI_01472,madam... padosi bhi darte hain koi help karne nahi aata bilkul isolated,ISOLATION_NO_SUPPORT,hinglish,conversational,False,caller
SAATHI_01473,Officer... I am so frightened that I cannot think clearly right now,FEAR_DISTRESS_PANIC,en,conversational,False,caller
SAATHI_01474,"He explicitly threatened to kill me if I report this to the police, I am urgently asking for intervention.",THREAT_INTIMIDATION,en,compound_dialogue,False,caller
SAATHI_01475,He broke the main latch and has entered the living room,IMMEDIATE_PHYSICAL_DANGER,en,standard,False,caller
SAATHI_01476,सर... इस दर्द से अच्छा है कि मैं मर जाऊं हमेशा के लिए,SELF_HARM_CONCERN,hi,conversational,False,caller
SAATHI_01477,He said he knows where I work and will teach me a lesson,THREAT_INTIMIDATION,en,standard,False,caller
SAATHI_01478,Both my parents have passed away and I have nowhere to seek shelter,ISOLATION_NO_SUPPORT,en,spelling_variation,False,caller
SAATHI_01479,वो गंदी-गंदी बातें बोलकर मुझे छूने की कोशिश करता है pata nahi...,SEXUAL_VIOLENCE_HARASSMENT,hi,incomplete_hesitant,False,caller
SAATHI_01480,He is blackmailing me threatening to leak my private intimate photos,COERCION_BLACKMAIL,en,short,False,caller
SAATHI_01481,"I received threatening letters demanding that I drop the case, I am urgently asking for intervention.",THREAT_INTIMIDATION,en,compound_dialogue,False,caller
SAATHI_01482,"मेरी हिम्मत जवाब दे चुकी है बहुत घबराई हुई हूं, मुझे बहुत चिंता हो रही है।",FEAR_DISTRESS_PANIC,hi,compound_dialogue,False,caller
SAATHI_01483,"I have nowhere to run, he is blocking the only exit",IMMEDIATE_PHYSICAL_DANGER,en,standard,False,caller
SAATHI_01484,प्लीज... मैंने नींद की बहुत सारी गोलियां हाथ में ली हुई हैं,SELF_HARM_CONCERN,hi,conversational,False,caller
SAATHI_01485,"Immediate danger, someone is trying to violently enter my premises",IMMEDIATE_PHYSICAL_DANGER,en,short,False,caller
SAATHI_01486,उसने मुझे लोहे की रॉड से मारा है पीठ पर गहरी चोट है,PHYSICAL_VIOLENCE_INJURY,hi,short,False,caller
SAATHI_01487,family members sab milkar mujhe target aur torture kar rahe hain...,DOMESTIC_FAMILY_VIOLENCE,hinglish,incomplete_hesitant,False,caller
SAATHI_01488,प्लीज... गांव की पंचायत ने हमारे परिवार का सामाजिक बहिष्कार कर दिया है,SOCIAL_COMMUNITY_PRESSURE,hi,conversational,False,caller
SAATHI_01489,मुझे घरेलू हिंसा कानून के तहत अपने अधिकारों की जानकारी चाहिए,REQUEST_COUNSELLING_LEGAL_MEDICAL,hi,standard,False,caller
SAATHI_01490,"I experienced severe sexual harassment and physical groping, I am urgently asking for intervention.",SEXUAL_VIOLENCE_HARASSMENT,en,compound_dialogue,False,caller
SAATHI_01491,अरे... पीछा करके उसने मुझे अकेला पाकर बात करने के लिए रोका,STALKING_FOLLOWING,hi,conversational,False,caller
SAATHI_01492,kabhi sorry bolta hai fir next second throat choke karta hai,CONTRADICTORY_CHANGING_SITUATION,hinglish,spelling_variation,False,caller
SAATHI_01493,He waited outside my gym and followed me all the way to my doorstep,STALKING_FOLLOWING,en,spelling_variation,False,caller
SAATHI_01494,"I am under severe extortion threats regarding sensitive personal data, I am urgently asking for intervention.",COERCION_BLACKMAIL,en,compound_dialogue,False,caller
SAATHI_01495,80 years old elderly mother hai jo walk nahi kar sakti,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hinglish,spelling_variation,False,caller
SAATHI_01496,"ससुराल वाले खाना नहीं देते और कमरे में बंद रखते हैं, मुझे बहुत चिंता हो रही है।",DOMESTIC_FAMILY_VIOLENCE,hi,compound_dialogue,False,caller
SAATHI_01497,कृपया ध्यान दें... मुझे मेडिकल एग्जामिनेशन (एमएलसी) की प्रक्रिया समझनी है,REQUEST_COUNSELLING_LEGAL_MEDICAL,hi,spelling_variation,False,caller
SAATHI_01498,"usne bola agar police ke paas gayi toh jaan se maar dega, please kuch jaldi kijiye.",THREAT_INTIMIDATION,hinglish,compound_dialogue,False,caller
SAATHI_01499,phone karke bol raha hai dekh lunga tujhe,THREAT_INTIMIDATION,hinglish,spelling_variation,False,caller
SAATHI_01500,मैं जहर खाने जा रही हूं मुझसे और सहन नहीं होता,SELF_HARM_CONCERN,hi,conversational,False,caller
SAATHI_01501,proper address nahi malum bas itna pata hai flyover ke paas,UNCERTAINTY_UNCLEAR_INFO,hinglish,short,False,caller
SAATHI_01502,"शायद वो कोई सफेद गाड़ी थी या काली ठीक से नहीं देखा, मुझे बहुत चिंता हो रही है।",UNCERTAINTY_UNCLEAR_INFO,hi,compound_dialogue,False,caller
SAATHI_01503,"Hello... He claimed he would call the police, then started barricading the exits",CONTRADICTORY_CHANGING_SITUATION,en,conversational,False,caller
SAATHI_01504,जलने के कारण त्वचा उधड़ गई है बहुत तड़प रहे हैं,MEDICAL_EMERGENCY,hi,short,False,caller
SAATHI_01505,mohalle wale ghar par patharbaazi kar rahe hain bahar nahi nikalne dete pata nahi...,SOCIAL_COMMUNITY_PRESSURE,hinglish,incomplete_hesitant,False,caller
SAATHI_01506,"I am hiding in the closet and he is searching for me with a weapon, I am urgently asking for intervention.",IMMEDIATE_PHYSICAL_DANGER,en,compound_dialogue,False,caller
SAATHI_01507,collective harassment ho rahi hai neighbors dwara,SOCIAL_COMMUNITY_PRESSURE,hinglish,short,False,caller
SAATHI_01508,usne pushed me down the stairs chot lag gayi,PHYSICAL_VIOLENCE_INJURY,hinglish,conversational,False,caller
SAATHI_01509,"unconscious on the floor pulse bohot weak hai, please kuch jaldi kijiye.",MEDICAL_EMERGENCY,hinglish,compound_dialogue,False,caller
SAATHI_01510,I am feeling extreme panic and dread,FEAR_DISTRESS_PANIC,en,standard,False,caller
SAATHI_01511,गाड़ी से मेरा पीछा किया जा रहा है बार-बार हॉर्न बजाता है,STALKING_FOLLOWING,hi,short,False,caller
SAATHI_01512,Officer... He demands large sums of extortion money or else he will upload my video,COERCION_BLACKMAIL,en,conversational,False,caller
SAATHI_01513,"कहता है अगर पैसे नहीं दिए तो वीडियो सोशल मीडिया पर डाल दूंगा, मुझे बहुत चिंता हो रही है।",COERCION_BLACKMAIL,hi,compound_dialogue,False,caller
SAATHI_01514,"The dread and terror are overwhelming, I'm crying nonstop",FEAR_DISTRESS_PANIC,en,standard,False,caller
SAATHI_01515,usne mujhe drug karke assault karne ka try kiya jaldi...,SEXUAL_VIOLENCE_HARASSMENT,hinglish,incomplete_hesitant,False,caller
SAATHI_01516,He blocked my path and made explicit obscene sexual demands,SEXUAL_VIOLENCE_HARASSMENT,en,spelling_variation,False,caller
SAATHI_01517,कृपया ध्यान दें... जहर खा लिया है मुंह से झाग निकल रहा है जल्दी एम्बुलेंस भेजो,MEDICAL_EMERGENCY,hi,spelling_variation,False,caller
SAATHI_01518,अरे... लगातार अश्लील इशारे और यौन फब्तियां कसता है,SEXUAL_VIOLENCE_HARASSMENT,hi,conversational,False,caller
SAATHI_01519,arre... obscene gestures kar raha hai aur dirty baatein bolta hai,SEXUAL_VIOLENCE_HARASSMENT,hinglish,conversational,False,caller
SAATHI_01520,He spiked my drink and tried to take sexual advantage of me pata nahi...,SEXUAL_VIOLENCE_HARASSMENT,en,incomplete_hesitant,False,caller
SAATHI_01521,Violent attacks on a wedding celebration because of caste discrimination,DISCRIMINATION_CASTE_VULNERABILITY,en,incomplete_hesitant,False,caller
SAATHI_01522,I am being coerced into signing blank property deeds under intense duress,COERCION_BLACKMAIL,en,standard,False,caller
SAATHI_01523,"Subjected to derogatory caste remarks and harassment by college staff, I am urgently asking for intervention.",DISCRIMINATION_CASTE_VULNERABILITY,en,compound_dialogue,False,caller
SAATHI_01524,"Police have apprehended the suspect, immediate risk is over, I am urgently asking for intervention.",CURRENT_SAFETY_REASSURANCE,en,compound_dialogue,True,caller
SAATHI_01525,"Send an emergency team right now, the door lock is giving way",IMMEDIATE_PHYSICAL_DANGER,en,standard,False,caller
SAATHI_01526,unpredictable behavior hai kabhi friendly kabhi threatening,CONTRADICTORY_CHANGING_SITUATION,hinglish,spelling_variation,False,caller
SAATHI_01527,"I don't see any reason to live anymore, I want to end my life jaldi...",SELF_HARM_CONCERN,en,incomplete_hesitant,False,caller
SAATHI_01528,please... accidental tha ya intentional not confident to say,UNCERTAINTY_UNCLEAR_INFO,hinglish,conversational,False,caller
SAATHI_01529,"Massive laceration, pressure bandage soaked in blood, patient fainting",MEDICAL_EMERGENCY,en,short,False,caller
SAATHI_01530,उसने फोन करके बोला कि तुझे देख लूंगा बाहर निकल,THREAT_INTIMIDATION,hi,short,False,caller
SAATHI_01531,उसने कहा अंजाम बहुत बुरा होगा समझ लो,THREAT_INTIMIDATION,hi,short,False,caller
SAATHI_01532,suniye... unknown numbers se 50 missed calls aur stalking messages deta hai,STALKING_FOLLOWING,hinglish,conversational,False,caller
SAATHI_01533,kehta hai agar wapas nahi aayi toh maar dalunga please...,THREAT_INTIMIDATION,hinglish,incomplete_hesitant,False,caller
SAATHI_01534,meri daughter disabled hai wheelchair par hum bhaag nahi sakte,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hinglish,incomplete_hesitant,False,caller
SAATHI_01535,मेरे होंठ कट गए हैं और दांत से खून आ रहा है मारपीट की वजह से,PHYSICAL_VIOLENCE_INJURY,hi,standard,False,caller
SAATHI_01536,वो मुझे जबरन अपने साथ ले जाने की कोशिश कर रहा था,SEXUAL_VIOLENCE_HARASSMENT,hi,standard,False,caller
SAATHI_01537,"autistic child hai panic attack ho raha hai continuous crying, please kuch jaldi kijiye.",CHILD_ELDERLY_DISABILITY_VULNERABILITY,hinglish,compound_dialogue,False,caller
